age,years_with_bank,nbr_children,gender_dummy_F ,gender_dummy_M ,marital_status_dummy_1,marital_status_dummy_2,marital_status_dummy_3,marital_status_dummy_4,income_log1/x
0.2894736842105260,0.5555555555555560,0.6000000000000000,0.0,1.0,0.0,1.0,0.0,0.0,1.6014026885137200
0.0263157894736842,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2105263157894740,0.4444444444444440,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.246585809866530
0.618421052631579,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.1235547156448800
0.5921052631578950,0.5555555555555560,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2763157894736840,0.3333333333333330,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.6428140735911000
0.4736842105263160,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.6570079301732600
0.2894736842105260,0.5555555555555560,0.4,1.0,0.0,0.0,1.0,0.0,0.0,3.2151161746633800
0.0263157894736842,0.7777777777777780,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0657894736842105,0.3333333333333330,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.5791172449802700
0.368421052631579,0.1111111111111110,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2157147758730000
0.2236842105263160,0.0,0.6000000000000000,1.0,0.0,0.0,1.0,0.0,0.0,2.1987518569238800
0.6842105263157900,0.5555555555555560,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.481375367671070
0.618421052631579,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.453529143507110
0.6973684210526320,0.6666666666666670,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.759446823849670
0.3157894736842110,0.7777777777777780,0.2,1.0,0.0,0.0,1.0,0.0,0.0,2.965242544257290
0.2763157894736840,0.4444444444444440,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.1402222555076300
0.5263157894736840,0.3333333333333330,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.938422030616280
0.0131578947368421,0.6666666666666670,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1973684210526320,0.7777777777777780,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.286796547524820
0.368421052631579,0.1111111111111110,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.5701895398348290
0.5657894736842110,0.6666666666666670,0.2,1.0,0.0,0.0,0.0,1.0,0.0,1.7448529548164100
0.381578947368421,0.2222222222222220,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.4013139505100000
0.0263157894736842,0.7777777777777780,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7368421052631580,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.8307241055136000
0.3289473684210530,0.5555555555555560,0.4,1.0,0.0,0.0,1.0,0.0,0.0,2.0612734089320400
0.631578947368421,0.1111111111111110,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.4148391393282900
0.5263157894736840,0.3333333333333330,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.2894510451474800
0.2236842105263160,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9624613218779960
0.4736842105263160,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0738311924576800
0.368421052631579,0.1111111111111110,0.4,1.0,0.0,0.0,0.0,0.0,1.0,2.923081116133240
0.0,0.5555555555555560,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0263157894736842,0.7777777777777780,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3552631578947370,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.7708430728220600
0.0394736842105263,0.1111111111111110,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4078947368421050,0.4444444444444440,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5079835431424600
0.0526315789473684,0.2222222222222220,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4078947368421050,0.4444444444444440,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.8798150765618700
0.7894736842105260,0.3333333333333330,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.2823074701645400
0.2368421052631580,0.1111111111111110,0.6000000000000000,0.0,1.0,0.0,0.0,0.0,1.0,0.9244539856536350
0.8421052631578950,0.7777777777777780,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6082039092549000
0.5789473684210530,0.7777777777777780,0.4,0.0,1.0,0.0,1.0,0.0,0.0,2.2281293462720200
0.3026315789473680,0.6666666666666670,0.4,1.0,0.0,0.0,1.0,0.0,0.0,1.9333092557837100
0.618421052631579,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5356262881176000
0.2894736842105260,0.5555555555555560,0.4,1.0,0.0,0.0,1.0,0.0,0.0,2.7950155434845300
0.6710526315789470,0.4444444444444440,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.826492117507260
0.5789473684210530,0.7777777777777780,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.9152472758256270
0.9736842105263160,0.7777777777777780,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.5861097484389900
0.5526315789473680,0.5555555555555560,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4683415471299960
0.4342105263157900,0.6666666666666670,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.735419693979310
0.1184210526315790,0.1111111111111110,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.886722687405610
0.868421052631579,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.9326442713155300
0.986842105263158,0.8888888888888890,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.956666851878060
0.4736842105263160,0.2222222222222220,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.4421922814715000
0.2631578947368420,0.3333333333333330,0.6000000000000000,1.0,0.0,0.0,1.0,0.0,0.0,2.2710865872575100
0.2105263157894740,0.8888888888888890,0.4,1.0,0.0,0.0,0.0,0.0,1.0,3.897608502748800
0.3947368421052630,0.3333333333333330,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.5361060207226380
0.618421052631579,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.4914277236418200
0.5921052631578950,0.8888888888888890,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.5485144600709350
0.3026315789473680,0.6666666666666670,0.4,1.0,0.0,0.0,1.0,0.0,0.0,1.18898866335149
0.513157894736842,0.2222222222222220,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.7377679650680850
0.25,0.2222222222222220,0.6000000000000000,0.0,1.0,0.0,1.0,0.0,0.0,2.172281084146020
0.5526315789473680,0.5555555555555560,0.2,1.0,0.0,0.0,0.0,1.0,0.0,1.781455969255230
0.4342105263157900,0.4444444444444440,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5474223935300000
0.0131578947368421,0.6666666666666670,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.6973684210526320,0.6666666666666670,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.4196625499556400
0.0657894736842105,0.3333333333333330,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.1215037347581500
0.4868421052631580,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.3454376073368200
0.2631578947368420,0.3333333333333330,0.6000000000000000,1.0,0.0,0.0,1.0,0.0,0.0,3.2683390930090300
0.0394736842105263,0.1111111111111110,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5921052631578950,0.8888888888888890,0.2,0.0,1.0,0.0,1.0,0.0,0.0,1.651313422483570
0.3552631578947370,0.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,2.4906739231957300
0.0657894736842105,0.3333333333333330,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.9524167392437900
0.5,0.1111111111111110,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.1053363444554200
0.868421052631579,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.469303110702960
0.1973684210526320,0.5555555555555560,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.072563055887270
0.7368421052631580,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4213718072647700
0.3289473684210530,0.8888888888888890,0.6000000000000000,1.0,0.0,0.0,1.0,0.0,0.0,2.3835149587376300
0.0263157894736842,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.3552631578947370,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9329876891772310
0.5789473684210530,0.6666666666666670,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6007338721479390
0.5921052631578950,0.8888888888888890,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6518028365871340
0.3421052631578950,1.0,0.6000000000000000,1.0,0.0,0.0,1.0,0.0,0.0,2.464724198369080
0.131578947368421,0.2222222222222220,0.2,0.0,1.0,0.0,1.0,0.0,0.0,3.9986100614431800
0.6052631578947370,1.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,1.6083078395524000
0.0263157894736842,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.6849815964595100
0.6973684210526320,0.6666666666666670,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.4913459918530400
0.618421052631579,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.3330537004314600
0.2763157894736840,0.4444444444444440,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.1801892234374100
0.0789473684210526,0.1111111111111110,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.2116667059101200
0.6447368421052630,0.2222222222222220,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.064274502321780
0.5394736842105260,0.2222222222222220,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9387866860528700
0.5263157894736840,0.3333333333333330,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.4108870794516340
0.6578947368421050,0.3333333333333330,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.2112095491785700
0.8552631578947370,0.8888888888888890,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.43921041962337
0.2763157894736840,0.4444444444444440,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.653330760630320
0.6842105263157900,0.5555555555555560,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.4439774925729800
0.3947368421052630,0.3333333333333330,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9513178875918040
0.3421052631578950,0.8888888888888890,0.2,0.0,1.0,0.0,1.0,0.0,0.0,1.259821821334990
0.5921052631578950,0.8888888888888890,0.2,1.0,0.0,0.0,0.0,0.0,1.0,1.29990749841724
0.5789473684210530,0.7777777777777780,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5079417312627350
0.1973684210526320,0.7777777777777780,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.741554872775450
0.3026315789473680,0.6666666666666670,0.6000000000000000,1.0,0.0,0.0,0.0,0.0,1.0,1.5911676050697900
0.3026315789473680,0.6666666666666670,0.4,0.0,1.0,0.0,1.0,0.0,0.0,1.36880765940357
0.3947368421052630,0.2222222222222220,0.6000000000000000,0.0,1.0,0.0,0.0,0.0,1.0,0.6697475245172030
0.7763157894736840,0.2222222222222220,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5726441403702900
0.1710526315789470,0.5555555555555560,0.2,0.0,1.0,0.0,1.0,0.0,0.0,2.539485018595600
0.618421052631579,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.683533056245050
0.3421052631578950,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.9857767556658500
0.4868421052631580,0.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.9169961458275500
0.6052631578947370,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3634234075316600
0.6842105263157900,0.5555555555555560,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.707682613960850
0.9342105263157890,0.4444444444444440,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.357074722697230
0.2368421052631580,0.1111111111111110,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5698722823275600
0.1710526315789470,0.5555555555555560,0.2,1.0,0.0,0.0,1.0,0.0,0.0,3.1617948758699500
0.5789473684210530,0.7777777777777780,0.4,1.0,0.0,0.0,1.0,0.0,0.0,1.5531762998192500
0.5921052631578950,0.8888888888888890,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.7305551270906720
0.6973684210526320,0.6666666666666670,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.4355408901561200
0.7894736842105260,0.3333333333333330,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5622666726734600
0.1973684210526320,0.7777777777777780,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0378443044066800
0.0131578947368421,0.6666666666666670,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4473684210526320,0.6666666666666670,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1760432057814500
0.0394736842105263,0.1111111111111110,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5921052631578950,0.8888888888888890,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.9171721040958120
0.6710526315789470,0.4444444444444440,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.8601916015549800
0.8026315789473680,0.4444444444444440,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.2577325796358300
0.2631578947368420,0.3333333333333330,0.4,1.0,0.0,0.0,1.0,0.0,0.0,2.6767533692596700
0.4736842105263160,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.427570205176000
0.2236842105263160,0.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,1.8459862514978000
0.3947368421052630,0.3333333333333330,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5838383333475200
0.2236842105263160,0.0,0.6000000000000000,1.0,0.0,0.0,0.0,0.0,1.0,2.1023224955391100
0.0789473684210526,0.4444444444444440,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0479027060447200
0.0789473684210526,0.4444444444444440,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.1456625149190000
0.3947368421052630,0.3333333333333330,0.8,0.0,1.0,0.0,1.0,0.0,0.0,2.2701459798245500
0.1710526315789470,0.5555555555555560,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.626216714419940
0.0131578947368421,0.6666666666666670,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0657894736842105,0.3333333333333330,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.9197323237198100
0.1447368421052630,0.3333333333333330,0.4,1.0,0.0,0.0,1.0,0.0,0.0,1.6453634923762000
0.2236842105263160,0.0,0.6000000000000000,0.0,1.0,0.0,0.0,1.0,0.0,1.241601614819760
0.7368421052631580,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0322173652579
0.5526315789473680,0.5555555555555560,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.3473356829660600
0.0,0.2222222222222220,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0526315789473684,0.2222222222222220,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8026315789473680,0.4444444444444440,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.6244434182097900
0.6052631578947370,1.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,1.6639063971692900
0.131578947368421,0.2222222222222220,0.2,0.0,1.0,0.0,0.0,0.0,1.0,2.3671028037042100
0.4868421052631580,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5921216410547900
0.1973684210526320,0.3333333333333330,0.2,1.0,0.0,0.0,1.0,0.0,0.0,3.189193850058060
0.8157894736842110,0.5555555555555560,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.14716046835151
0.0789473684210526,0.1111111111111110,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.349864159320040
0.0789473684210526,0.4444444444444440,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.397298878883330
0.5789473684210530,0.7777777777777780,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5386586325981170
0.5789473684210530,0.7777777777777780,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.2556494044335800
0.0657894736842105,0.3333333333333330,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.7471275518105000
0.3552631578947370,0.0,0.8,0.0,1.0,0.0,0.0,0.0,1.0,2.011730965190430
0.0657894736842105,0.3333333333333330,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.2178843425209900
0.4078947368421050,0.4444444444444440,0.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0702443080835200
0.881578947368421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.7575863581967500
0.3026315789473680,0.3333333333333330,0.6000000000000000,1.0,0.0,0.0,0.0,1.0,0.0,1.99338559829953
0.6052631578947370,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.4823359556335500
0.3552631578947370,0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,1.419706384494250
0.1447368421052630,0.3333333333333330,0.4,0.0,1.0,0.0,0.0,0.0,1.0,2.446375059700880
0.2368421052631580,0.1111111111111110,0.6000000000000000,0.0,1.0,0.0,1.0,0.0,0.0,2.452964604599420
0.0394736842105263,0.1111111111111110,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.4473684210526320,0.7777777777777780,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4880948932837400
0.6710526315789470,0.1111111111111110,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.79532965362838
0.631578947368421,0.1111111111111110,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.9721110300467200
0.4078947368421050,0.4444444444444440,0.4,1.0,0.0,0.0,0.0,1.0,0.0,1.1503595041399800
0.1184210526315790,0.1111111111111110,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.1554269875872500
0.0394736842105263,0.1111111111111110,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0921052631578947,0.5555555555555560,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.765231622471100
0.0263157894736842,0.7777777777777780,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0789473684210526,0.4444444444444440,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.4772017859631200
0.0526315789473684,0.2222222222222220,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0263157894736842,0.5555555555555560,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.513157894736842,0.2222222222222220,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.8456251594406300
0.5526315789473680,0.5555555555555560,0.4,0.0,1.0,0.0,1.0,0.0,0.0,1.5351753588736400
0.4210526315789470,0.5555555555555560,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.7939747863721800
0.6052631578947370,1.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.799412310226350
0.1842105263157900,0.4444444444444440,0.4,1.0,0.0,0.0,1.0,0.0,0.0,3.7036737294716600
0.2894736842105260,0.2222222222222220,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.42709869239713
0.7368421052631580,0.4444444444444440,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.465049387255090
0.4605263157894740,0.5555555555555560,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0391760398545400
0.368421052631579,0.1111111111111110,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.380822287141370
0.5526315789473680,0.5555555555555560,0.2,1.0,0.0,0.0,0.0,0.0,1.0,1.0664485475044200
0.5526315789473680,0.5555555555555560,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.10957235231569900
0.3289473684210530,0.8888888888888890,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2894762318438600
0.5789473684210530,0.7777777777777780,0.2,0.0,1.0,0.0,1.0,0.0,0.0,2.0107978875217800
0.7368421052631580,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6655559274272900
0.5657894736842110,0.6666666666666670,0.4,0.0,1.0,0.0,1.0,0.0,0.0,1.7251515645590600
0.5789473684210530,0.6666666666666670,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.6900669584416400
0.25,0.2222222222222220,0.4,0.0,1.0,0.0,0.0,0.0,1.0,2.5017870195509400
0.7368421052631580,0.5555555555555560,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5674415001173900
0.3289473684210530,0.6666666666666670,0.4,0.0,1.0,0.0,1.0,0.0,0.0,2.1280305565229600
0.5526315789473680,0.5555555555555560,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4300887017063200
0.5657894736842110,0.6666666666666670,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.4011449602265400
0.4078947368421050,0.4444444444444440,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8449357443158500
0.6710526315789470,0.4444444444444440,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.10391358577135
